metric,rank,noun,verb,average
comprehensibility,1160,時間,Xが滲む,0.6
comprehensibility,1160,理解,Xが溜まる,0.6
comprehensibility,1160,理解,Xに漬かる,0.6
comprehensibility,1160,睡眠,Xを注ぐ,0.6
comprehensibility,1160,絶望,Xをかける,0.6
comprehensibility,1160,絶望,Xを垂らす,0.6
comprehensibility,1160,絶望,Xを搾り出す,0.6
comprehensibility,1160,羞恥心,Xですすぐ,0.6
comprehensibility,1160,金銭,Xが沸騰する,0.6
comprehensibility,1160,金銭,Xに浮く,0.6
comprehensibility,1204,アリ,Xが滴る,0.5
comprehensibility,1204,ネコ,Xを垂らす,0.5
comprehensibility,1204,ネコ,Xが流れる,0.5
comprehensibility,1204,ネコ,Xが流れ出る,0.5
comprehensibility,1204,ケーキ,Xが渦巻く,0.5
comprehensibility,1204,ケーキ,Xが湧く,0.5
comprehensibility,1204,不安,Xに浮く,0.5
comprehensibility,1204,不満,Xを啜る,0.5
comprehensibility,1204,光,Xを飲む,0.5
comprehensibility,1204,労働,Xが流れる,0.5
comprehensibility,1204,労働,Xが淀む,0.5
comprehensibility,1204,勇気,Xですすぐ,0.5
comprehensibility,1204,勇気,Xを垂らす,0.5
comprehensibility,1204,勇気,Xが流れる,0.5
comprehensibility,1204,声,Xですすぐ,0.5
comprehensibility,1204,安心,Xを啜る,0.5
comprehensibility,1204,岩,Xが淀む,0.5
comprehensibility,1204,岩,Xが滲む,0.5
comprehensibility,1204,岩,Xが濁る,0.5
comprehensibility,1204,快楽,Xですすぐ,0.5
comprehensibility,1204,快楽,Xが濁る,0.5
comprehensibility,1204,怒り,Xを垂らす,0.5
comprehensibility,1204,恐怖,Xをかける,0.5
comprehensibility,1204,恐怖,Xが濁る,0.5
comprehensibility,1204,悲しみ,Xですすぐ,0.5
comprehensibility,1204,情報,Xをかける,0.5
comprehensibility,1204,意図,Xですすぐ,0.5
comprehensibility,1204,意図,Xに浮く,0.5
comprehensibility,1204,憎悪,Xに浮く,0.5
comprehensibility,1204,時間,Xが滴る,0.5
comprehensibility,1204,楽しさ,Xに沈む,0.5
comprehensibility,1204,理解,Xを撒き散らす,0.5
comprehensibility,1204,理解,Xが沸騰する,0.5
comprehensibility,1204,理解,Xが澄む,0.5
comprehensibility,1204,空気,Xを垂らす,0.5
comprehensibility,1204,絶望,Xですすぐ,0.5
comprehensibility,1204,金銭,Xですすぐ,0.5
comprehensibility,1241,アリ,Xが沸騰する,0.4
comprehensibility,1241,アリ,Xに浸す,0.4
comprehensibility,1241,アリ,Xに浸る,0.4
comprehensibility,1241,アリ,Xが満ちる,0.4
comprehensibility,1241,アリ,Xが濁る,0.4
comprehensibility,1241,ネコ,Xをかける,0.4
comprehensibility,1241,ネコ,Xがほとばしる,0.4
comprehensibility,1241,ネコ,Xを啜る,0.4
comprehensibility,1241,ネコ,Xを撒き散らす,0.4
comprehensibility,1241,ネコ,Xを汲み取る,0.4
comprehensibility,1241,ネコ,Xを浴びせる,0.4
comprehensibility,1241,ネコ,Xに浸す,0.4
comprehensibility,1241,ネコ,Xが漏れる,0.4
comprehensibility,1241,ケーキ,Xが流れ出る,0.4
comprehensibility,1241,ケーキ,Xが濁る,0.4
comprehensibility,1241,不安,Xですすぐ,0.4
comprehensibility,1241,労働,Xを撒き散らす,0.4
comprehensibility,1241,労働,Xが濁る,0.4
comprehensibility,1241,嫉妬,Xが濁る,0.4
comprehensibility,1241,安心,Xが澄む,0.4
comprehensibility,1241,安心,Xを飲む,0.4
comprehensibility,1241,岩,Xが沸騰する,0.4
comprehensibility,1241,岩,Xを注ぐ,0.4
comprehensibility,1241,怒り,Xですすぐ,0.4
comprehensibility,1241,怒り,Xに浸す,0.4
comprehensibility,1241,悲しみ,Xを撒く,0.4
comprehensibility,1241,意図,Xを啜る,0.4
comprehensibility,1241,感情,Xですすぐ,0.4
comprehensibility,1241,時間,Xが沸騰する,0.4
comprehensibility,1241,時間,Xに浮く,0.4
comprehensibility,1241,時間,Xが濁る,0.4
comprehensibility,1241,楽しさ,Xですすぐ,0.4
comprehensibility,1241,気持ち,Xを垂らす,0.4
comprehensibility,1241,理解,Xですすぐ,0.4
comprehensibility,1241,理解,Xに沈む,0.4
comprehensibility,1241,理解,Xに浮く,0.4
comprehensibility,1241,理解,Xに浸す,0.4
comprehensibility,1241,睡眠,Xをかける,0.4
comprehensibility,1241,睡眠,Xを啜る,0.4
comprehensibility,1241,睡眠,Xを搾り出す,0.4
comprehensibility,1241,睡眠,Xが沸騰する,0.4
comprehensibility,1241,睡眠,Xを飲む,0.4
comprehensibility,1241,空気,Xをかける,0.4
comprehensibility,1241,空気,Xがほとばしる,0.4
comprehensibility,1241,空気,Xが滴る,0.4
comprehensibility,1241,絶望,Xが濁る,0.4
comprehensibility,1241,羞恥心,Xをかける,0.4
comprehensibility,1241,羞恥心,Xが流れる,0.4
comprehensibility,1241,言葉,Xですすぐ,0.4
comprehensibility,1241,言葉,Xを啜る,0.4
comprehensibility,1241,言葉,Xが沸騰する,0.4
comprehensibility,1292,アリ,Xがほとばしる,0.3
comprehensibility,1292,アリ,Xが淀む,0.3
comprehensibility,1292,ネコ,Xに沈む,0.3
comprehensibility,1292,ネコ,Xが沸騰する,0.3
comprehensibility,1292,ネコ,Xが淀む,0.3
comprehensibility,1292,ネコ,Xが滴る,0.3
comprehensibility,1292,におい,Xに浮く,0.3
comprehensibility,1292,ケーキ,Xがしみる,0.3
comprehensibility,1292,ケーキ,Xが沸騰する,0.3
comprehensibility,1292,ケーキ,Xが淀む,0.3
comprehensibility,1292,労働,Xを啜る,0.3
comprehensibility,1292,労働,Xに浮く,0.3
comprehensibility,1292,嫉妬,Xを飲む,0.3
comprehensibility,1292,安心,Xですすぐ,0.3
comprehensibility,1292,岩,Xを汲み取る,0.3
comprehensibility,1292,希望,Xですすぐ,0.3
comprehensibility,1292,希望,Xに浸す,0.3
comprehensibility,1292,快楽,Xをかける,0.3
comprehensibility,1292,時間,Xを啜る,0.3
comprehensibility,1292,時間,Xを撒く,0.3
comprehensibility,1292,楽しさ,Xをかける,0.3
comprehensibility,1292,理解,Xをかける,0.3
comprehensibility,1292,睡眠,Xがほとばしる,0.3
comprehensibility,1292,睡眠,Xを垂らす,0.3
comprehensibility,1292,睡眠,Xが流れる,0.3
comprehensibility,1292,睡眠,Xに浸す,0.3
comprehensibility,1292,睡眠,Xが渦巻く,0.3
comprehensibility,1292,砂,Xが沸騰する,0.3
comprehensibility,1292,絶望,Xが淀む,0.3
comprehensibility,1292,音,Xを飲む,0.3
comprehensibility,1322,ネコ,Xですすぐ,0.2
comprehensibility,1322,ネコ,Xに浮く,0.2
comprehensibility,1322,ネコ,Xが滲む,0.2
comprehensibility,1322,ネコ,Xに漬かる,0.2
comprehensibility,1322,ケーキ,Xですすぐ,0.2
comprehensibility,1322,ケーキ,Xを汲み取る,0.2
comprehensibility,1322,ケーキ,Xに浮く,0.2
comprehensibility,1322,ケーキ,Xが満ちる,0.2
comprehensibility,1322,労働,Xですすぐ,0.2
comprehensibility,1322,喜び,Xですすぐ,0.2
comprehensibility,1322,嫉妬,Xを啜る,0.2
comprehensibility,1322,岩,Xですすぐ,0.2
comprehensibility,1322,悲しみ,Xをかける,0.2
comprehensibility,1322,愛,Xですすぐ,0.2
comprehensibility,1322,時間,Xですすぐ,0.2
comprehensibility,1322,時間,Xを垂らす,0.2
comprehensibility,1322,時間,Xを飲む,0.2
comprehensibility,1322,理解,Xを垂らす,0.2
comprehensibility,1322,睡眠,Xが滴る,0.2
comprehensibility,1341,ネコ,Xを搾り出す,0.1
comprehensibility,1341,ネコ,Xを注ぐ,0.1
comprehensibility,1341,ネコ,Xが澄む,0.1
comprehensibility,1341,ネコ,Xが濁る,0.1
comprehensibility,1341,ケーキ,Xが澄む,0.1
comprehensibility,1341,労働,Xを垂らす,0.1
comprehensibility,1341,労働,Xが滴る,0.1
comprehensibility,1341,労働,Xを飲む,0.1
comprehensibility,1341,理解,Xを啜る,0.1
comprehensibility,1341,睡眠,Xですすぐ,0.1
comprehensibility,1341,睡眠,Xが流れ出る,0.1
comprehensibility,1341,睡眠,Xに浮く,0.1
comprehensibility,1341,睡眠,Xが滲む,0.1
comprehensibility,1341,絶望,Xが澄む,0.1
comprehensibility,1341,音,Xを啜る,0.1
comprehensibility,1356,アリ,Xがしみる,0.0
comprehensibility,1356,ケーキ,Xを注ぐ,0.0
comprehensibility,1356,岩,Xを啜る,0.0
comprehensibility,1356,怒り,Xを啜る,0.0
comprehensibility,1356,憎悪,Xですすぐ,0.0
