metric,rank,noun,verb,average
metaphoricity,1,言葉,Xが沸騰する,3.9
metaphoricity,2,感情,Xに溺れる,3.8
metaphoricity,3,絶望,Xが溢れる,3.7
metaphoricity,4,音,Xがしみる,3.6
metaphoricity,5,恐怖,Xが流れ出る,3.5
metaphoricity,5,絶望,Xがこぼれる,3.5
metaphoricity,5,絶望,Xを撒き散らす,3.5
metaphoricity,5,絶望,Xが漏れる,3.5
metaphoricity,5,音,Xを飲む,3.5
metaphoricity,10,嫉妬,Xに溺れる,3.4
metaphoricity,10,理解,Xが滲む,3.4
metaphoricity,10,空気,Xをかける,3.4
metaphoricity,10,言葉,Xが滲む,3.4
metaphoricity,10,音,Xが澄む,3.4
metaphoricity,15,喜び,Xを垂らす,3.3
metaphoricity,15,安心,Xを浴びせる,3.3
metaphoricity,15,快楽,Xが渦巻く,3.3
metaphoricity,15,時間,Xが溢れる,3.3
metaphoricity,15,空気,Xが湧く,3.3
metaphoricity,20,嫉妬,Xが溢れる,3.2
metaphoricity,20,安心,Xを撒く,3.2
metaphoricity,20,恐怖,Xに溺れる,3.2
metaphoricity,20,悲しみ,Xが澄む,3.2
metaphoricity,20,感情,Xが沸騰する,3.2
metaphoricity,20,感情,Xを注ぐ,3.2
metaphoricity,20,時間,Xが淀む,3.2
metaphoricity,20,言葉,Xを啜る,3.2
metaphoricity,20,音,Xを汲み取る,3.2
metaphoricity,29,光,Xが沸騰する,3.1
metaphoricity,29,声,Xに沈む,3.1
metaphoricity,29,岩,Xが滴る,3.1
metaphoricity,29,快楽,Xに沈む,3.1
metaphoricity,29,怒り,Xがこぼれる,3.1
metaphoricity,29,恐怖,Xに沈む,3.1
metaphoricity,29,悲しみ,Xが流れる,3.1
metaphoricity,29,悲しみ,Xに溺れる,3.1
metaphoricity,29,情報,Xが渦巻く,3.1
metaphoricity,29,愛,Xですすぐ,3.1
metaphoricity,29,愛,Xを垂らす,3.1
metaphoricity,29,愛,Xに浮く,3.1
metaphoricity,29,泥,Xを啜る,3.1
metaphoricity,29,理解,Xがほとばしる,3.1
metaphoricity,29,理解,Xが沸騰する,3.1
metaphoricity,29,理解,Xが滴る,3.1
metaphoricity,29,空気,Xがしみる,3.1
metaphoricity,29,空気,Xに沈む,3.1
metaphoricity,29,空気,Xに浸す,3.1
metaphoricity,29,絶望,Xが溜まる,3.1
metaphoricity,29,金銭,Xですすぐ,3.1
metaphoricity,29,金銭,Xに溺れる,3.1
metaphoricity,51,不満,Xに溺れる,3.0
metaphoricity,51,光,Xがこぼれる,3.0
metaphoricity,51,光,Xを飲む,3.0
metaphoricity,51,声,Xが滲む,3.0
metaphoricity,51,嫉妬,Xに浸る,3.0
metaphoricity,51,岩,Xが溢れる,3.0
metaphoricity,51,岩,Xが滲む,3.0
metaphoricity,51,希望,Xが流れる,3.0
metaphoricity,51,快楽,Xに浮く,3.0
metaphoricity,51,怒り,Xを啜る,3.0
metaphoricity,51,恐怖,Xが沸騰する,3.0
metaphoricity,51,悲しみ,Xに沈む,3.0
metaphoricity,51,悲しみ,Xが流れ出る,3.0
metaphoricity,51,情報,Xを垂らす,3.0
metaphoricity,51,情報,Xが湧く,3.0
metaphoricity,51,情報,Xに溺れる,3.0
metaphoricity,51,愛,Xが滴る,3.0
metaphoricity,51,愛,Xに漬かる,3.0
metaphoricity,51,感情,Xを啜る,3.0
metaphoricity,51,感情,Xを浴びせる,3.0
metaphoricity,51,感情,Xを飲む,3.0
metaphoricity,51,時間,Xを浴びせる,3.0
metaphoricity,51,時間,Xに漬かる,3.0
metaphoricity,51,時間,Xが濁る,3.0
metaphoricity,51,気持ち,Xが沸騰する,3.0
metaphoricity,51,油,Xに溺れる,3.0
metaphoricity,51,羞恥心,Xですすぐ,3.0
metaphoricity,51,羞恥心,Xがこぼれる,3.0
metaphoricity,51,言葉,Xが湧く,3.0
metaphoricity,51,言葉,Xを飲む,3.0
metaphoricity,51,金銭,Xに浮く,3.0
metaphoricity,51,金銭,Xを飲む,3.0
metaphoricity,51,音,Xに漬かる,3.0
metaphoricity,84,不安,Xが滴る,2.9
metaphoricity,84,光,Xを撒き散らす,2.9
metaphoricity,84,労働,Xに浸る,2.9
metaphoricity,84,嫉妬,Xを注ぐ,2.9
metaphoricity,84,安心,Xが流れ出る,2.9
metaphoricity,84,安心,Xに浮く,2.9
metaphoricity,84,安心,Xが濁る,2.9
metaphoricity,84,岩,Xが澄む,2.9
metaphoricity,84,快楽,Xが湧く,2.9
metaphoricity,84,怒り,Xに溺れる,2.9
metaphoricity,84,恐怖,Xをかける,2.9
metaphoricity,84,恐怖,Xを注ぐ,2.9
metaphoricity,84,悲しみ,Xを垂らす,2.9
metaphoricity,84,情報,Xが滴る,2.9
metaphoricity,84,情報,Xに漬かる,2.9
metaphoricity,84,愛,Xがほとばしる,2.9
metaphoricity,84,愛,Xを啜る,2.9
metaphoricity,84,愛,Xが沸騰する,2.9
metaphoricity,84,愛,Xが流れる,2.9
metaphoricity,84,愛,Xが滲む,2.9
metaphoricity,84,感情,Xを撒き散らす,2.9
metaphoricity,84,憎悪,Xに浸す,2.9
metaphoricity,84,時間,Xに沈む,2.9
metaphoricity,84,楽しさ,Xが淀む,2.9
metaphoricity,84,楽しさ,Xに溺れる,2.9
metaphoricity,84,睡眠,Xに溺れる,2.9
metaphoricity,84,空気,Xを撒く,2.9
metaphoricity,84,空気,Xに溺れる,2.9
metaphoricity,84,絶望,Xを飲む,2.9
metaphoricity,84,言葉,Xがこぼれる,2.9
metaphoricity,84,音,Xが沸騰する,2.9
metaphoricity,115,ネコ,Xが満ちる,2.8
metaphoricity,115,におい,Xをかける,2.8
metaphoricity,115,不安,Xがほとばしる,2.8
metaphoricity,115,労働,Xに溺れる,2.8
metaphoricity,115,喜び,Xがしみる,2.8
metaphoricity,115,嫉妬,Xを浴びせる,2.8
metaphoricity,115,安心,Xが淀む,2.8
metaphoricity,115,岩,Xに浸す,2.8
metaphoricity,115,希望,Xが溜まる,2.8
metaphoricity,115,快楽,Xに溺れる,2.8
metaphoricity,115,怒り,Xが沸騰する,2.8
metaphoricity,115,怒り,Xが漏れる,2.8
metaphoricity,115,恐怖,Xが流れる,2.8
metaphoricity,115,恐怖,Xが溜まる,2.8
metaphoricity,115,恐怖,Xが漏れる,2.8
metaphoricity,115,悲しみ,Xがしみる,2.8
metaphoricity,115,情報,Xがしみる,2.8
metaphoricity,115,情報,Xが淀む,2.8
metaphoricity,115,情熱,Xがこぼれる,2.8
metaphoricity,115,感情,Xが流れる,2.8
metaphoricity,115,感情,Xが濁る,2.8
metaphoricity,115,憎悪,Xですすぐ,2.8
metaphoricity,115,憎悪,Xを啜る,2.8
metaphoricity,115,憎悪,Xに沈む,2.8
metaphoricity,115,時間,Xがこぼれる,2.8
metaphoricity,115,時間,Xを注ぐ,2.8
metaphoricity,115,時間,Xが湧く,2.8
metaphoricity,115,時間,Xが滲む,2.8
metaphoricity,115,楽しさ,Xを撒く,2.8
metaphoricity,115,楽しさ,Xが渦巻く,2.8
metaphoricity,115,楽しさ,Xが濁る,2.8
metaphoricity,115,気持ち,Xがこぼれる,2.8
metaphoricity,115,気持ち,Xを搾り出す,2.8
metaphoricity,115,気持ち,Xを撒き散らす,2.8
metaphoricity,115,言葉,Xが淀む,2.8
metaphoricity,115,言葉,Xが漏れる,2.8
metaphoricity,115,言葉,Xが濁る,2.8
metaphoricity,152,不安,Xを垂らす,2.7
metaphoricity,152,不安,Xに浮く,2.7
metaphoricity,152,労働,Xを注ぐ,2.7
metaphoricity,152,労働,Xが流れ出る,2.7
metaphoricity,152,労働,Xが溢れる,2.7
metaphoricity,152,勇気,Xがほとばしる,2.7
metaphoricity,152,喜び,Xをかける,2.7
metaphoricity,152,喜び,Xを注ぐ,2.7
metaphoricity,152,喜び,Xが滴る,2.7
metaphoricity,152,喜び,Xが澄む,2.7
metaphoricity,152,声,Xに浸す,2.7
metaphoricity,152,声,Xが渦巻く,2.7
metaphoricity,152,嫉妬,Xを飲む,2.7
metaphoricity,152,安心,Xがほとばしる,2.7
metaphoricity,152,岩,Xがしみる,2.7
metaphoricity,152,岩,Xですすぐ,2.7
metaphoricity,152,恐怖,Xを搾り出す,2.7
metaphoricity,152,悲しみ,Xに浸す,2.7
metaphoricity,152,情報,Xがこぼれる,2.7
metaphoricity,152,情報,Xが澄む,2.7
metaphoricity,152,情報,Xが濁る,2.7
metaphoricity,152,情熱,Xに沈む,2.7
metaphoricity,152,情熱,Xが渦巻く,2.7
metaphoricity,152,情熱,Xを飲む,2.7
metaphoricity,152,愛,Xが渦巻く,2.7
metaphoricity,152,愛,Xが満ちる,2.7
metaphoricity,152,愛,Xが漏れる,2.7
metaphoricity,152,愛,Xを飲む,2.7
metaphoricity,152,感情,Xを搾り出す,2.7
metaphoricity,152,感情,Xに浸る,2.7
metaphoricity,152,憎悪,Xが沸騰する,2.7
metaphoricity,152,時間,Xに浮く,2.7
metaphoricity,152,楽しさ,Xが溢れる,2.7
metaphoricity,152,油,Xを浴びせる,2.7
metaphoricity,152,理解,Xが湧く,2.7
metaphoricity,152,睡眠,Xがこぼれる,2.7
metaphoricity,152,睡眠,Xが溢れる,2.7
metaphoricity,152,睡眠,Xが漏れる,2.7
metaphoricity,152,睡眠,Xに漬かる,2.7
metaphoricity,152,空気,Xがほとばしる,2.7
metaphoricity,152,空気,Xを撒き散らす,2.7
metaphoricity,152,羞恥心,Xが淀む,2.7
metaphoricity,152,羞恥心,Xが漏れる,2.7
metaphoricity,152,言葉,Xが溢れる,2.7
metaphoricity,152,金銭,Xが流れる,2.7
metaphoricity,152,金銭,Xが湧く,2.7
metaphoricity,152,金銭,Xが満ちる,2.7
metaphoricity,152,音,Xを垂らす,2.7
metaphoricity,152,音,Xが溢れる,2.7
metaphoricity,152,音,Xが滴る,2.7
metaphoricity,202,不安,Xですすぐ,2.6
metaphoricity,202,不安,Xが流れ出る,2.6
metaphoricity,202,不安,Xに浸る,2.6
metaphoricity,202,不安,Xに漬かる,2.6
metaphoricity,202,光,Xをかける,2.6
metaphoricity,202,光,Xを搾り出す,2.6
metaphoricity,202,光,Xが渦巻く,2.6
metaphoricity,202,光,Xが澄む,2.6
metaphoricity,202,労働,Xに沈む,2.6
metaphoricity,202,勇気,Xがこぼれる,2.6
metaphoricity,202,勇気,Xが沸騰する,2.6
metaphoricity,202,勇気,Xが渦巻く,2.6
metaphoricity,202,勇気,Xが溢れる,2.6
metaphoricity,202,勇気,Xに漬かる,2.6
metaphoricity,202,喜び,Xを飲む,2.6
metaphoricity,202,声,Xを撒く,2.6
metaphoricity,202,声,Xが沸騰する,2.6
metaphoricity,202,嫉妬,Xが流れる,2.6
metaphoricity,202,安心,Xを注ぐ,2.6
metaphoricity,202,岩,Xがこぼれる,2.6
metaphoricity,202,岩,Xがほとばしる,2.6
metaphoricity,202,岩,Xに沈む,2.6
metaphoricity,202,岩,Xが満ちる,2.6
metaphoricity,202,希望,Xに溺れる,2.6
metaphoricity,202,快楽,Xがこぼれる,2.6
metaphoricity,202,快楽,Xが流れ出る,2.6
metaphoricity,202,怒り,Xが流れ出る,2.6
metaphoricity,202,恐怖,Xがこぼれる,2.6
metaphoricity,202,悲しみ,Xですすぐ,2.6
metaphoricity,202,悲しみ,Xを搾り出す,2.6
metaphoricity,202,悲しみ,Xが濁る,2.6
metaphoricity,202,情報,Xを浴びせる,2.6
metaphoricity,202,情報,Xに浸る,2.6
metaphoricity,202,情熱,Xがほとばしる,2.6
metaphoricity,202,情熱,Xを垂らす,2.6
metaphoricity,202,情熱,Xが滴る,2.6
metaphoricity,202,情熱,Xに漬かる,2.6
metaphoricity,202,情熱,Xが澄む,2.6
metaphoricity,202,意図,Xに浸す,2.6
metaphoricity,202,意図,Xに溺れる,2.6
metaphoricity,202,愛,Xがこぼれる,2.6
metaphoricity,202,愛,Xを浴びせる,2.6
metaphoricity,202,愛,Xが濁る,2.6
metaphoricity,202,憎悪,Xが流れる,2.6
metaphoricity,202,憎悪,Xが流れ出る,2.6
metaphoricity,202,憎悪,Xが淀む,2.6
metaphoricity,202,憎悪,Xに漬かる,2.6
metaphoricity,202,憎悪,Xを飲む,2.6
metaphoricity,202,時間,Xですすぐ,2.6
metaphoricity,202,時間,Xを撒く,2.6
metaphoricity,202,時間,Xが渦巻く,2.6
metaphoricity,202,時間,Xが溜まる,2.6
metaphoricity,202,時間,Xが漏れる,2.6
metaphoricity,202,時間,Xが澄む,2.6
metaphoricity,202,楽しさ,Xがこぼれる,2.6
metaphoricity,202,気持ち,Xですすぐ,2.6
metaphoricity,202,気持ち,Xが渦巻く,2.6
metaphoricity,202,気持ち,Xが満ちる,2.6
metaphoricity,202,気持ち,Xが溜まる,2.6
metaphoricity,202,気持ち,Xが漏れる,2.6
metaphoricity,202,気持ち,Xが濁る,2.6
metaphoricity,202,油,Xに浸る,2.6
metaphoricity,202,理解,Xを撒き散らす,2.6
metaphoricity,202,理解,Xが溜まる,2.6
metaphoricity,202,理解,Xが漏れる,2.6
metaphoricity,202,理解,Xが濁る,2.6
metaphoricity,202,空気,Xが濁る,2.6
metaphoricity,202,絶望,Xが沸騰する,2.6
metaphoricity,202,羞恥心,Xを撒き散らす,2.6
metaphoricity,202,羞恥心,Xに沈む,2.6
metaphoricity,202,羞恥心,Xに浮く,2.6
metaphoricity,202,羞恥心,Xが溢れる,2.6
metaphoricity,202,羞恥心,Xが澄む,2.6
metaphoricity,202,言葉,Xが満ちる,2.6
metaphoricity,202,金銭,Xを啜る,2.6
metaphoricity,202,金銭,Xが渦巻く,2.6
metaphoricity,202,金銭,Xが漏れる,2.6
metaphoricity,202,音,Xが滲む,2.6
metaphoricity,202,音,Xが濁る,2.6
metaphoricity,281,におい,Xが沸騰する,2.5
metaphoricity,281,におい,Xを注ぐ,2.5
metaphoricity,281,におい,Xを飲む,2.5
metaphoricity,281,不安,Xがこぼれる,2.5
metaphoricity,281,不満,Xが流れる,2.5
metaphoricity,281,不満,Xが滲む,2.5
metaphoricity,281,光,Xが淀む,2.5
metaphoricity,281,光,Xに漬かる,2.5
metaphoricity,281,労働,Xが澄む,2.5
metaphoricity,281,勇気,Xですすぐ,2.5
metaphoricity,281,勇気,Xが流れる,2.5
metaphoricity,281,勇気,Xに浮く,2.5
metaphoricity,281,勇気,Xが滴る,2.5
metaphoricity,281,勇気,Xが漏れる,2.5
metaphoricity,281,喜び,Xを啜る,2.5
metaphoricity,281,喜び,Xを浴びせる,2.5
metaphoricity,281,喜び,Xが淀む,2.5
metaphoricity,281,声,Xがしみる,2.5
metaphoricity,281,声,Xがほとばしる,2.5
metaphoricity,281,声,Xが流れ出る,2.5
metaphoricity,281,声,Xに浸る,2.5
metaphoricity,281,声,Xが溜まる,2.5
metaphoricity,281,声,Xに溺れる,2.5
metaphoricity,281,嫉妬,Xが滴る,2.5
metaphoricity,281,岩,Xが漏れる,2.5
metaphoricity,281,岩,Xに漬かる,2.5
metaphoricity,281,希望,Xをかける,2.5
metaphoricity,281,希望,Xを注ぐ,2.5
metaphoricity,281,快楽,Xですすぐ,2.5
metaphoricity,281,快楽,Xを啜る,2.5
metaphoricity,281,快楽,Xを搾り出す,2.5
metaphoricity,281,快楽,Xを注ぐ,2.5
metaphoricity,281,快楽,Xが流れる,2.5
metaphoricity,281,怒り,Xが流れる,2.5
metaphoricity,281,怒り,Xが渦巻く,2.5
metaphoricity,281,怒り,Xが湧く,2.5
metaphoricity,281,恐怖,Xがしみる,2.5
metaphoricity,281,恐怖,Xを啜る,2.5
metaphoricity,281,恐怖,Xを浴びせる,2.5
metaphoricity,281,悲しみ,Xを注ぐ,2.5
metaphoricity,281,悲しみ,Xに浮く,2.5
metaphoricity,281,悲しみ,Xが滴る,2.5
metaphoricity,281,悲しみ,Xに漬かる,2.5
metaphoricity,281,情報,Xを搾り出す,2.5
metaphoricity,281,情報,Xに沈む,2.5
metaphoricity,281,情報,Xが沸騰する,2.5
metaphoricity,281,情報,Xに浮く,2.5
metaphoricity,281,情報,Xに浸す,2.5
metaphoricity,281,情報,Xが滲む,2.5
metaphoricity,281,情熱,Xですすぐ,2.5
metaphoricity,281,情熱,Xを搾り出す,2.5
metaphoricity,281,情熱,Xを汲み取る,2.5
metaphoricity,281,情熱,Xが沸騰する,2.5
metaphoricity,281,情熱,Xに浸す,2.5
metaphoricity,281,情熱,Xが淀む,2.5
metaphoricity,281,愛,Xを撒く,2.5
metaphoricity,281,愛,Xを撒き散らす,2.5
metaphoricity,281,愛,Xに浸す,2.5
metaphoricity,281,愛,Xが淀む,2.5
metaphoricity,281,愛,Xが溜まる,2.5
metaphoricity,281,憎悪,Xがしみる,2.5
metaphoricity,281,憎悪,Xが溢れる,2.5
metaphoricity,281,憎悪,Xに溺れる,2.5
metaphoricity,281,時間,Xがしみる,2.5
metaphoricity,281,時間,Xが流れ出る,2.5
metaphoricity,281,時間,Xに浸る,2.5
metaphoricity,281,時間,Xに溺れる,2.5
metaphoricity,281,楽しさ,Xを汲み取る,2.5
metaphoricity,281,楽しさ,Xが沸騰する,2.5
metaphoricity,281,気持ち,Xを啜る,2.5
metaphoricity,281,理解,Xに浮く,2.5
metaphoricity,281,理解,Xに漬かる,2.5
metaphoricity,281,睡眠,Xが湧く,2.5
metaphoricity,281,砂,Xに浮く,2.5
metaphoricity,281,空気,Xを汲み取る,2.5
metaphoricity,281,空気,Xを浴びせる,2.5
metaphoricity,281,空気,Xが渦巻く,2.5
metaphoricity,281,空気,Xが滴る,2.5
metaphoricity,281,絶望,Xを啜る,2.5
metaphoricity,281,絶望,Xに浸す,2.5
metaphoricity,281,羞恥心,Xが流れ出る,2.5
metaphoricity,281,羞恥心,Xに漬かる,2.5
metaphoricity,281,言葉,Xに沈む,2.5
metaphoricity,281,言葉,Xが渦巻く,2.5
metaphoricity,281,言葉,Xが溜まる,2.5
metaphoricity,281,言葉,Xに溺れる,2.5
metaphoricity,281,金銭,Xに沈む,2.5
metaphoricity,281,金銭,Xが滲む,2.5
metaphoricity,281,金銭,Xが滴る,2.5
metaphoricity,281,音,Xを注ぐ,2.5
metaphoricity,281,音,Xに浸す,2.5
metaphoricity,372,ネコ,Xが湧く,2.4
metaphoricity,372,ネコ,Xを飲む,2.4
metaphoricity,372,におい,Xが濁る,2.4
metaphoricity,372,不安,Xを浴びせる,2.4
metaphoricity,372,不満,Xに沈む,2.4
metaphoricity,372,不満,Xが沸騰する,2.4
metaphoricity,372,光,Xを啜る,2.4
metaphoricity,372,光,Xを垂らす,2.4
metaphoricity,372,光,Xを汲み取る,2.4
metaphoricity,372,光,Xが溜まる,2.4
metaphoricity,372,光,Xが溢れる,2.4
metaphoricity,372,勇気,Xを啜る,2.4
metaphoricity,372,勇気,Xを搾り出す,2.4
metaphoricity,372,勇気,Xを撒き散らす,2.4
metaphoricity,372,勇気,Xに沈む,2.4
metaphoricity,372,勇気,Xが湧く,2.4
metaphoricity,372,勇気,Xが満ちる,2.4
metaphoricity,372,勇気,Xに溺れる,2.4
metaphoricity,372,喜び,Xがほとばしる,2.4
metaphoricity,372,喜び,Xを撒き散らす,2.4
metaphoricity,372,喜び,Xに溺れる,2.4
metaphoricity,372,喜び,Xに漬かる,2.4
metaphoricity,372,声,Xが淀む,2.4
metaphoricity,372,声,Xが満ちる,2.4
metaphoricity,372,声,Xに漬かる,2.4
metaphoricity,372,嫉妬,Xを汲み取る,2.4
metaphoricity,372,嫉妬,Xが沸騰する,2.4
metaphoricity,372,嫉妬,Xが流れ出る,2.4
metaphoricity,372,安心,Xですすぐ,2.4
metaphoricity,372,安心,Xを垂らす,2.4
metaphoricity,372,安心,Xに浸す,2.4
metaphoricity,372,希望,Xを撒き散らす,2.4
metaphoricity,372,希望,Xが渦巻く,2.4
metaphoricity,372,快楽,Xがしみる,2.4
metaphoricity,372,快楽,Xがほとばしる,2.4
metaphoricity,372,快楽,Xを撒く,2.4
metaphoricity,372,快楽,Xが滴る,2.4
metaphoricity,372,怒り,Xをかける,2.4
metaphoricity,372,怒り,Xを搾り出す,2.4
metaphoricity,372,怒り,Xに沈む,2.4
metaphoricity,372,怒り,Xに浮く,2.4
metaphoricity,372,怒り,Xに浸る,2.4
metaphoricity,372,怒り,Xが満ちる,2.4
metaphoricity,372,怒り,Xが滲む,2.4
metaphoricity,372,恐怖,Xに浸す,2.4
metaphoricity,372,恐怖,Xが滴る,2.4
metaphoricity,372,悲しみ,Xがほとばしる,2.4
metaphoricity,372,悲しみ,Xを浴びせる,2.4
metaphoricity,372,悲しみ,Xが滲む,2.4
metaphoricity,372,情報,Xを撒き散らす,2.4
metaphoricity,372,情報,Xを注ぐ,2.4
metaphoricity,372,情熱,Xを撒く,2.4
metaphoricity,372,情熱,Xに浮く,2.4
metaphoricity,372,情熱,Xが滲む,2.4
metaphoricity,372,意図,Xがほとばしる,2.4
metaphoricity,372,意図,Xが流れる,2.4
metaphoricity,372,愛,Xがしみる,2.4
metaphoricity,372,愛,Xを搾り出す,2.4
metaphoricity,372,愛,Xが流れ出る,2.4
metaphoricity,372,愛,Xに浸る,2.4
metaphoricity,372,愛,Xが湧く,2.4
metaphoricity,372,愛,Xに溺れる,2.4
metaphoricity,372,感情,Xが澄む,2.4
metaphoricity,372,憎悪,Xを垂らす,2.4
metaphoricity,372,憎悪,Xに浮く,2.4
metaphoricity,372,憎悪,Xが澄む,2.4
metaphoricity,372,時間,Xがほとばしる,2.4
metaphoricity,372,時間,Xを撒き散らす,2.4
metaphoricity,372,楽しさ,Xを垂らす,2.4
metaphoricity,372,楽しさ,Xを撒き散らす,2.4
metaphoricity,372,楽しさ,Xを注ぐ,2.4
metaphoricity,372,楽しさ,Xを浴びせる,2.4
metaphoricity,372,楽しさ,Xが滴る,2.4
metaphoricity,372,気持ち,Xに浸す,2.4
metaphoricity,372,気持ち,Xに溺れる,2.4
metaphoricity,372,理解,Xを啜る,2.4
metaphoricity,372,理解,Xを垂らす,2.4
metaphoricity,372,理解,Xを注ぐ,2.4
metaphoricity,372,理解,Xを浴びせる,2.4
metaphoricity,372,理解,Xが満ちる,2.4
metaphoricity,372,睡眠,Xを搾り出す,2.4
metaphoricity,372,睡眠,Xが澄む,2.4
metaphoricity,372,砂,Xがしみる,2.4
metaphoricity,372,砂,Xがほとばしる,2.4
metaphoricity,372,空気,Xがこぼれる,2.4
metaphoricity,372,空気,Xを注ぐ,2.4
metaphoricity,372,空気,Xが淀む,2.4
metaphoricity,372,絶望,Xを搾り出す,2.4
metaphoricity,372,絶望,Xが流れる,2.4
metaphoricity,372,羞恥心,Xが溜まる,2.4
metaphoricity,372,言葉,Xを撒き散らす,2.4
metaphoricity,372,言葉,Xが流れる,2.4
metaphoricity,372,言葉,Xが流れ出る,2.4
metaphoricity,372,金銭,Xが濁る,2.4
metaphoricity,372,音,Xがこぼれる,2.4
metaphoricity,372,音,Xを啜る,2.4
