noun,verb,metric,mean
岩,Xを撒く,novelty,3.6000000000000000
労働,Xが沸騰する,comprehensibility,0.60000000000000000000
水,Xに溺れる,comprehensibility,3.9000000000000000
時間,Xを注ぐ,novelty,2.0000000000000000
不安,Xがしみる,metaphoricity,1.9000000000000000
ネコ,Xが澄む,novelty,3.9000000000000000
ネコ,Xに漬かる,metaphoricity,1.8000000000000000
楽しさ,Xが溢れる,metaphoricity,2.7000000000000000
油,Xを汲み取る,metaphoricity,1.4000000000000000
勇気,Xを飲む,metaphoricity,1.9000000000000000
嫉妬,Xが濁る,novelty,3.9000000000000000
情熱,Xに沈む,comprehensibility,1.00000000000000000000
空気,Xが溢れる,comprehensibility,2.8000000000000000
理解,Xが流れる,comprehensibility,0.80000000000000000000
悲しみ,Xが淀む,metaphoricity,2.3000000000000000
不満,Xが流れ出る,comprehensibility,2.7000000000000000
声,Xを垂らす,comprehensibility,0.70000000000000000000
悲しみ,Xに浸す,novelty,3.3000000000000000
情熱,Xが淀む,comprehensibility,1.7000000000000000
感情,Xが満ちる,metaphoricity,2.2000000000000000
労働,Xを垂らす,comprehensibility,0.10000000000000000000
喜び,Xが濁る,comprehensibility,1.5000000000000000
ケーキ,Xですすぐ,metaphoricity,0.60000000000000000000
悲しみ,Xに沈む,metaphoricity,3.0000000000000000
におい,Xが滴る,novelty,2.5000000000000000
勇気,Xに浸る,novelty,3.5000000000000000
金銭,Xを啜る,novelty,3.2000000000000000
憎悪,Xを搾り出す,novelty,3.3000000000000000
楽しさ,Xがしみる,metaphoricity,2.2000000000000000
光,Xですすぐ,metaphoricity,2.2000000000000000
悲しみ,Xをかける,metaphoricity,1.9000000000000000
労働,Xが流れ出る,novelty,3.5000000000000000
アリ,Xを飲む,comprehensibility,1.4000000000000000
不安,Xが溢れる,metaphoricity,1.7000000000000000
睡眠,Xを啜る,novelty,3.6000000000000000
怒り,Xがこぼれる,comprehensibility,2.2000000000000000
嫉妬,Xを撒く,metaphoricity,1.3000000000000000
泥,Xが滲む,metaphoricity,1.7000000000000000
言葉,Xに溺れる,metaphoricity,2.5000000000000000
安心,Xに浮く,comprehensibility,0.70000000000000000000
情熱,Xをかける,comprehensibility,3.7000000000000000
楽しさ,Xがほとばしる,comprehensibility,2.8000000000000000
声,Xが流れ出る,novelty,2.0000000000000000
岩,Xが濁る,metaphoricity,1.2000000000000000
憎悪,Xが溜まる,metaphoricity,1.7000000000000000
不満,Xを垂らす,novelty,0.70000000000000000000
愛,Xが漏れる,novelty,2.6000000000000000
絶望,Xを浴びせる,comprehensibility,1.7000000000000000
憎悪,Xが渦巻く,metaphoricity,1.7000000000000000
楽しさ,Xを撒く,metaphoricity,2.8000000000000000
情報,Xを啜る,novelty,3.5000000000000000
嫉妬,Xがほとばしる,comprehensibility,2.4000000000000000
岩,Xが溢れる,novelty,3.5000000000000000
愛,Xが沸騰する,metaphoricity,2.9000000000000000
嫉妬,Xがしみる,metaphoricity,1.4000000000000000
感情,Xに浮く,comprehensibility,1.4000000000000000
砂,Xが流れ出る,comprehensibility,3.3000000000000000
アリ,Xを汲み取る,novelty,3.7000000000000000
不安,Xが濁る,novelty,3.4000000000000000
理解,Xを汲み取る,metaphoricity,1.5000000000000000
気持ち,Xが溢れる,comprehensibility,3.9000000000000000
希望,Xを浴びせる,metaphoricity,2.2000000000000000
情熱,Xが湧く,comprehensibility,3.3000000000000000
ネコ,Xを搾り出す,comprehensibility,0.10000000000000000000
砂,Xを垂らす,novelty,2.6000000000000000
におい,Xが滲む,comprehensibility,2.6000000000000000
油,Xに浸る,comprehensibility,1.6000000000000000
声,Xを注ぐ,metaphoricity,1.7000000000000000
勇気,Xがこぼれる,metaphoricity,2.6000000000000000
安心,Xが満ちる,metaphoricity,2.3000000000000000
羞恥心,Xに浮く,novelty,3.8000000000000000
水,Xですすぐ,novelty,0.20000000000000000000
労働,Xを注ぐ,metaphoricity,2.7000000000000000
快楽,Xに浮く,novelty,3.2000000000000000
悲しみ,Xが湧く,metaphoricity,1.4000000000000000
時間,Xが漏れる,comprehensibility,1.3000000000000000
希望,Xが渦巻く,metaphoricity,2.4000000000000000
労働,Xが流れる,novelty,3.6000000000000000
空気,Xが淀む,novelty,0.60000000000000000000
空気,Xに浸す,metaphoricity,3.1000000000000000
アリ,Xを垂らす,metaphoricity,0.40000000000000000000
睡眠,Xを撒き散らす,novelty,3.4000000000000000
喜び,Xが湧く,metaphoricity,2.0000000000000000
嫉妬,Xが満ちる,metaphoricity,1.5000000000000000
情報,Xが澄む,novelty,3.7000000000000000
情報,Xに漬かる,metaphoricity,2.9000000000000000
理解,Xを垂らす,novelty,3.8000000000000000
空気,Xに沈む,novelty,3.6000000000000000
気持ち,Xが湧く,novelty,2.2000000000000000
愛,Xがこぼれる,comprehensibility,3.1000000000000000
情熱,Xが溢れる,novelty,0.40000000000000000000
におい,Xに溺れる,novelty,3.3000000000000000
声,Xが流れる,novelty,1.00000000000000000000
不安,Xに浸す,comprehensibility,1.9000000000000000
勇気,Xが沸騰する,comprehensibility,1.1000000000000000
砂,Xを汲み取る,metaphoricity,1.00000000000000000000
時間,Xがこぼれる,novelty,2.9000000000000000
金銭,Xを撒き散らす,novelty,1.4000000000000000
理解,Xが流れ出る,comprehensibility,1.2000000000000000
空気,Xをかける,novelty,3.7000000000000000
絶望,Xが渦巻く,comprehensibility,2.9000000000000000
憎悪,Xを浴びせる,metaphoricity,1.8000000000000000
楽しさ,Xに浮く,comprehensibility,1.8000000000000000
安心,Xがほとばしる,comprehensibility,1.2000000000000000
不満,Xが流れる,comprehensibility,1.2000000000000000
労働,Xを飲む,metaphoricity,1.4000000000000000
安心,Xがしみる,metaphoricity,2.2000000000000000
岩,Xが湧く,comprehensibility,0.80000000000000000000
声,Xを飲む,metaphoricity,2.2000000000000000
感情,Xを撒く,metaphoricity,2.1000000000000000
言葉,Xが滴る,metaphoricity,2.2000000000000000
気持ち,Xをかける,novelty,3.1000000000000000
岩,Xが淀む,comprehensibility,0.50000000000000000000
金銭,Xに漬かる,metaphoricity,2.0000000000000000
感情,Xがほとばしる,comprehensibility,3.6000000000000000
喜び,Xをかける,metaphoricity,2.7000000000000000
時間,Xに浸る,metaphoricity,2.5000000000000000
金銭,Xが澄む,novelty,3.8000000000000000
感情,Xがしみる,metaphoricity,1.8000000000000000
油,Xが沸騰する,novelty,1.6000000000000000
岩,Xに沈む,comprehensibility,1.00000000000000000000
安心,Xを撒く,metaphoricity,3.2000000000000000
希望,Xを搾り出す,novelty,3.0000000000000000
絶望,Xが溜まる,comprehensibility,1.7000000000000000
油,Xが漏れる,metaphoricity,0.30000000000000000000
嫉妬,Xに浮く,comprehensibility,0.70000000000000000000
楽しさ,Xが満ちる,metaphoricity,1.5000000000000000
喜び,Xが淀む,metaphoricity,2.5000000000000000
怒り,Xが沸騰する,metaphoricity,2.8000000000000000
喜び,Xに浸す,novelty,2.7000000000000000
羞恥心,Xがほとばしる,novelty,2.8000000000000000
岩,Xをかける,comprehensibility,1.1000000000000000
気持ち,Xに浸す,metaphoricity,2.4000000000000000
情熱,Xが濁る,metaphoricity,2.2000000000000000
快楽,Xがほとばしる,novelty,3.0000000000000000
怒り,Xが漏れる,novelty,2.7000000000000000
気持ち,Xが淀む,novelty,1.2000000000000000
悲しみ,Xが濁る,comprehensibility,1.00000000000000000000
アリ,Xを注ぐ,comprehensibility,0.70000000000000000000
喜び,Xに沈む,metaphoricity,1.9000000000000000
不満,Xを汲み取る,metaphoricity,1.5000000000000000
意図,Xに漬かる,comprehensibility,1.1000000000000000
情報,Xを撒き散らす,novelty,2.3000000000000000
砂,Xが流れる,comprehensibility,3.3000000000000000
希望,Xが溜まる,metaphoricity,2.8000000000000000
気持ち,Xに沈む,novelty,2.7000000000000000
睡眠,Xが澄む,novelty,3.8000000000000000
睡眠,Xに漬かる,metaphoricity,2.7000000000000000
空気,Xが湧く,novelty,2.9000000000000000
勇気,Xを撒き散らす,comprehensibility,1.4000000000000000
言葉,Xが溢れる,novelty,1.2000000000000000
金銭,Xが沸騰する,novelty,3.6000000000000000
音,Xが満ちる,novelty,2.6000000000000000
希望,Xを注ぐ,metaphoricity,2.5000000000000000
泥,Xが湧く,novelty,2.4000000000000000
声,Xを浴びせる,metaphoricity,2.2000000000000000
金銭,Xが漏れる,metaphoricity,2.6000000000000000
恐怖,Xがしみる,novelty,2.9000000000000000
アリ,Xが溜まる,comprehensibility,1.9000000000000000
水,Xがほとばしる,novelty,1.1000000000000000
労働,Xを浴びせる,metaphoricity,2.3000000000000000
不安,Xに溺れる,novelty,2.7000000000000000
油,Xが澄む,novelty,1.9000000000000000
ケーキ,Xを撒く,comprehensibility,1.1000000000000000
憎悪,Xを飲む,metaphoricity,2.6000000000000000
油,Xに漬かる,metaphoricity,1.4000000000000000
ネコ,Xを汲み取る,metaphoricity,1.6000000000000000
絶望,Xを注ぐ,comprehensibility,1.1000000000000000
情熱,Xが滴る,metaphoricity,2.6000000000000000
光,Xを撒く,comprehensibility,0.80000000000000000000
理解,Xを搾り出す,comprehensibility,1.8000000000000000
怒り,Xが澄む,metaphoricity,2.2000000000000000
におい,Xに浸す,comprehensibility,1.2000000000000000
怒り,Xに漬かる,novelty,3.4000000000000000
憎悪,Xが流れる,novelty,3.4000000000000000
嫉妬,Xですすぐ,comprehensibility,0.60000000000000000000
睡眠,Xが沸騰する,novelty,3.6000000000000000
睡眠,Xが漏れる,metaphoricity,2.7000000000000000
悲しみ,Xが滴る,comprehensibility,2.0000000000000000
意図,Xが漏れる,comprehensibility,2.4000000000000000
光,Xがしみる,comprehensibility,1.5000000000000000
絶望,Xを垂らす,metaphoricity,2.3000000000000000
ネコ,Xが流れる,comprehensibility,0.50000000000000000000
怒り,Xを撒き散らす,metaphoricity,2.2000000000000000
楽しさ,Xですすぐ,comprehensibility,0.40000000000000000000
悲しみ,Xが滲む,novelty,2.4000000000000000
情報,Xが漏れる,metaphoricity,1.8000000000000000
喜び,Xに溺れる,comprehensibility,2.4000000000000000
愛,Xを啜る,metaphoricity,2.9000000000000000
希望,Xが流れ出る,novelty,3.7000000000000000
泥,Xをかける,novelty,0.50000000000000000000
光,Xがほとばしる,metaphoricity,2.1000000000000000
情報,Xが沸騰する,novelty,2.7000000000000000
泥,Xに沈む,novelty,1.6000000000000000
ケーキ,Xがほとばしる,metaphoricity,1.5000000000000000
希望,Xを垂らす,comprehensibility,0.80000000000000000000
勇気,Xが澄む,comprehensibility,0.60000000000000000000
恐怖,Xを撒く,novelty,2.7000000000000000
泥,Xが淀む,novelty,2.8000000000000000
言葉,Xが濁る,metaphoricity,2.8000000000000000
アリ,Xが渦巻く,comprehensibility,2.2000000000000000
岩,Xに溺れる,metaphoricity,1.7000000000000000
泥,Xに浸す,metaphoricity,1.3000000000000000
油,Xを撒き散らす,novelty,1.7000000000000000
ケーキ,Xがしみる,comprehensibility,0.30000000000000000000
不満,Xを搾り出す,comprehensibility,2.2000000000000000
光,Xが満ちる,comprehensibility,2.7000000000000000
愛,Xが澄む,metaphoricity,2.3000000000000000
愛,Xに漬かる,novelty,2.4000000000000000
睡眠,Xに浸る,comprehensibility,1.5000000000000000
言葉,Xが淀む,comprehensibility,2.7000000000000000
労働,Xが溜まる,metaphoricity,2.3000000000000000
絶望,Xを汲み取る,novelty,3.0000000000000000
意図,Xに浸る,metaphoricity,2.1000000000000000
声,Xが溜まる,metaphoricity,2.5000000000000000
不安,Xが滴る,novelty,3.2000000000000000
憎悪,Xが流れ出る,novelty,2.8000000000000000
アリ,Xを浴びせる,comprehensibility,0.80000000000000000000
快楽,Xですすぐ,novelty,3.8000000000000000
言葉,Xに沈む,comprehensibility,2.4000000000000000
水,Xに浮く,novelty,0.10000000000000000000
羞恥心,Xですすぐ,novelty,3.7000000000000000
憎悪,Xを垂らす,comprehensibility,1.1000000000000000
情熱,Xに溺れる,metaphoricity,1.7000000000000000
喜び,Xが滲む,novelty,2.5000000000000000
音,Xを撒く,novelty,3.4000000000000000
におい,Xが溢れる,metaphoricity,1.3000000000000000
言葉,Xをかける,comprehensibility,4.0000000000000000
労働,Xを搾り出す,novelty,3.0000000000000000
気持ち,Xが滲む,metaphoricity,2.1000000000000000
声,Xを搾り出す,novelty,0.20000000000000000000
感情,Xですすぐ,comprehensibility,0.40000000000000000000
時間,Xに漬かる,comprehensibility,1.3000000000000000
勇気,Xを啜る,comprehensibility,0.60000000000000000000
悲しみ,Xに溺れる,comprehensibility,2.9000000000000000
金銭,Xに浸る,comprehensibility,1.2000000000000000
ケーキ,Xが満ちる,comprehensibility,0.20000000000000000000
憎悪,Xを注ぐ,metaphoricity,1.8000000000000000
音,Xがしみる,novelty,1.4000000000000000
光,Xに浮く,metaphoricity,1.4000000000000000
空気,Xが滲む,metaphoricity,2.1000000000000000
恐怖,Xが満ちる,novelty,1.1000000000000000
油,Xを啜る,novelty,3.1000000000000000
砂,Xを搾り出す,comprehensibility,1.3000000000000000
ネコ,Xを垂らす,novelty,3.5000000000000000
におい,Xが濁る,novelty,2.7000000000000000
喜び,Xが滴る,comprehensibility,2.1000000000000000
安心,Xですすぐ,comprehensibility,0.30000000000000000000
希望,Xを飲む,metaphoricity,1.8000000000000000
情報,Xに浸る,comprehensibility,2.4000000000000000
意図,Xがこぼれる,novelty,3.6000000000000000
不安,Xが滲む,comprehensibility,3.1000000000000000
ネコ,Xが流れ出る,comprehensibility,0.50000000000000000000
愛,Xを撒き散らす,metaphoricity,2.5000000000000000
声,Xが渦巻く,metaphoricity,2.7000000000000000
労働,Xが渦巻く,metaphoricity,2.3000000000000000
岩,Xが滴る,metaphoricity,3.1000000000000000
ケーキ,Xに浮く,metaphoricity,0.50000000000000000000
希望,Xが流れる,novelty,3.4000000000000000
絶望,Xを飲む,comprehensibility,0.80000000000000000000
怒り,Xを啜る,metaphoricity,3.0000000000000000
泥,Xが溢れる,comprehensibility,2.7000000000000000
言葉,Xが湧く,comprehensibility,3.3000000000000000
不満,Xを撒き散らす,metaphoricity,1.1000000000000000
におい,Xがしみる,novelty,1.4000000000000000
情報,Xを汲み取る,novelty,0.70000000000000000000
時間,Xが渦巻く,metaphoricity,2.6000000000000000
意図,Xを飲む,metaphoricity,1.4000000000000000
アリ,Xを啜る,novelty,3.5000000000000000
水,Xをかける,novelty,0.00000000000000000000
音,Xが濁る,novelty,0.90000000000000000000
理解,Xを啜る,metaphoricity,2.4000000000000000
睡眠,Xを飲む,comprehensibility,0.40000000000000000000
光,Xが湧く,metaphoricity,2.2000000000000000
恐怖,Xに浸す,comprehensibility,1.6000000000000000
金銭,Xを飲む,comprehensibility,1.00000000000000000000
ケーキ,Xが湧く,metaphoricity,1.6000000000000000
安心,Xに溺れる,metaphoricity,1.8000000000000000
希望,Xがこぼれる,novelty,2.6000000000000000
言葉,Xに浮く,comprehensibility,0.90000000000000000000
水,Xに沈む,novelty,0.50000000000000000000
憎悪,Xが漏れる,comprehensibility,2.3000000000000000
楽しさ,Xが滴る,metaphoricity,2.4000000000000000
砂,Xに漬かる,novelty,2.2000000000000000
水,Xに浸す,metaphoricity,0.40000000000000000000
砂,Xが澄む,metaphoricity,2.3000000000000000
意図,Xが流れる,novelty,3.0000000000000000
勇気,Xを浴びせる,novelty,3.3000000000000000
水,Xが淀む,novelty,1.00000000000000000000
希望,Xに浸る,metaphoricity,2.1000000000000000
悲しみ,Xですすぐ,metaphoricity,2.6000000000000000
ネコ,Xが漏れる,novelty,3.7000000000000000
泥,Xがほとばしる,novelty,3.3000000000000000
ケーキ,Xに沈む,metaphoricity,1.4000000000000000
光,Xをかける,metaphoricity,2.6000000000000000
労働,Xに漬かる,comprehensibility,1.7000000000000000
水,Xが湧く,novelty,0.00000000000000000000
嫉妬,Xが滴る,metaphoricity,2.5000000000000000
油,Xを浴びせる,comprehensibility,1.9000000000000000
ネコ,Xが沸騰する,metaphoricity,2.1000000000000000
感情,Xに溺れる,metaphoricity,3.8000000000000000
ケーキ,Xが淀む,metaphoricity,0.80000000000000000000
時間,Xを搾り出す,novelty,1.9000000000000000
砂,Xを撒き散らす,metaphoricity,0.50000000000000000000
ケーキ,Xに浸す,novelty,3.4000000000000000
金銭,Xを汲み取る,novelty,3.0000000000000000
情熱,Xですすぐ,comprehensibility,0.60000000000000000000
声,Xに漬かる,comprehensibility,1.4000000000000000
言葉,Xが満ちる,metaphoricity,2.6000000000000000
音,Xが溢れる,metaphoricity,2.7000000000000000
睡眠,Xを汲み取る,novelty,3.5000000000000000
絶望,Xに浸る,comprehensibility,2.7000000000000000
におい,Xを撒く,novelty,1.7000000000000000
愛,Xを搾り出す,comprehensibility,1.9000000000000000
光,Xに浸す,novelty,3.6000000000000000
不満,Xに漬かる,novelty,2.8000000000000000
不満,Xが澄む,metaphoricity,0.60000000000000000000
光,Xが淀む,metaphoricity,2.5000000000000000
時間,Xが溜まる,metaphoricity,2.6000000000000000
情報,Xを飲む,comprehensibility,1.5000000000000000
ケーキ,Xをかける,metaphoricity,0.40000000000000000000
光,Xに沈む,metaphoricity,2.2000000000000000
憎悪,Xに浸る,metaphoricity,1.6000000000000000
勇気,Xを搾り出す,metaphoricity,2.4000000000000000
岩,Xですすぐ,comprehensibility,0.20000000000000000000
光,Xが濁る,comprehensibility,2.6000000000000000
羞恥心,Xが滲む,metaphoricity,2.3000000000000000
意図,Xが流れ出る,novelty,1.7000000000000000
ネコ,Xがこぼれる,comprehensibility,0.80000000000000000000
快楽,Xが滲む,metaphoricity,2.2000000000000000
金銭,Xを垂らす,metaphoricity,2.1000000000000000
言葉,Xがしみる,metaphoricity,2.3000000000000000
情報,Xを注ぐ,comprehensibility,1.4000000000000000
勇気,Xが溜まる,novelty,3.5000000000000000
気持ち,Xですすぐ,novelty,3.6000000000000000
ケーキ,Xが濁る,comprehensibility,0.40000000000000000000
喜び,Xですすぐ,metaphoricity,2.1000000000000000
安心,Xが滴る,metaphoricity,2.3000000000000000
意図,Xを垂らす,comprehensibility,0.70000000000000000000
恐怖,Xが溢れる,metaphoricity,2.3000000000000000
理解,Xを撒き散らす,metaphoricity,2.6000000000000000
油,Xが渦巻く,comprehensibility,1.9000000000000000
睡眠,Xを垂らす,metaphoricity,1.7000000000000000
アリ,Xを撒き散らす,novelty,3.6000000000000000
水,Xが溢れる,comprehensibility,3.6000000000000000
言葉,Xがほとばしる,comprehensibility,2.5000000000000000
不満,Xを啜る,metaphoricity,2.2000000000000000
楽しさ,Xに溺れる,metaphoricity,2.9000000000000000
言葉,Xを撒く,metaphoricity,2.2000000000000000
アリ,Xが澄む,novelty,3.5000000000000000
アリ,Xに漬かる,metaphoricity,0.70000000000000000000
におい,Xが満ちる,novelty,2.4000000000000000
空気,Xですすぐ,novelty,3.4000000000000000
情報,Xを垂らす,metaphoricity,3.0000000000000000
理解,Xに漬かる,novelty,3.7000000000000000
怒り,Xを搾り出す,comprehensibility,2.0000000000000000
理解,Xが澄む,metaphoricity,1.7000000000000000
嫉妬,Xに溺れる,metaphoricity,3.4000000000000000
意図,Xを注ぐ,metaphoricity,1.9000000000000000
感情,Xが滴る,metaphoricity,2.1000000000000000
睡眠,Xを注ぐ,comprehensibility,0.60000000000000000000
油,Xが溜まる,comprehensibility,3.3000000000000000
絶望,Xが漏れる,metaphoricity,3.5000000000000000
泥,Xに浮く,novelty,2.7000000000000000
絶望,Xが沸騰する,novelty,3.6000000000000000
勇気,Xが渦巻く,novelty,3.2000000000000000
恐怖,Xが濁る,novelty,3.9000000000000000
砂,Xを啜る,metaphoricity,2.0000000000000000
憎悪,Xがこぼれる,novelty,3.2000000000000000
音,Xに浸す,comprehensibility,0.90000000000000000000
時間,Xを浴びせる,metaphoricity,3.0000000000000000
希望,Xが漏れる,comprehensibility,0.90000000000000000000
金銭,Xを注ぐ,comprehensibility,2.2000000000000000
金銭,Xが溜まる,comprehensibility,3.5000000000000000
理解,Xが漏れる,novelty,2.9000000000000000
アリ,Xが漏れる,metaphoricity,1.00000000000000000000
感情,Xが濁る,metaphoricity,2.8000000000000000
勇気,Xが流れ出る,metaphoricity,2.3000000000000000
アリ,Xが沸騰する,novelty,3.4000000000000000
楽しさ,Xが淀む,comprehensibility,1.4000000000000000
理解,Xが沸騰する,metaphoricity,3.1000000000000000
喜び,Xが満ちる,comprehensibility,3.7000000000000000
嫉妬,Xが湧く,comprehensibility,2.8000000000000000
絶望,Xに漬かる,metaphoricity,2.1000000000000000
ケーキ,Xが滲む,novelty,3.7000000000000000
安心,Xが溢れる,novelty,3.0000000000000000
恐怖,Xが滴る,novelty,3.1000000000000000
絶望,Xが澄む,novelty,3.5000000000000000
意図,Xを搾り出す,novelty,2.7000000000000000
楽しさ,Xに沈む,comprehensibility,0.50000000000000000000
愛,Xを汲み取る,metaphoricity,1.8000000000000000
情報,Xが渦巻く,comprehensibility,3.6000000000000000
情熱,Xがほとばしる,comprehensibility,3.4000000000000000
楽しさ,Xをかける,comprehensibility,0.30000000000000000000
砂,Xがこぼれる,comprehensibility,3.6000000000000000
悲しみ,Xがしみる,comprehensibility,2.5000000000000000
岩,Xが満ちる,metaphoricity,2.6000000000000000
油,Xを注ぐ,comprehensibility,3.6000000000000000
声,Xに浸る,metaphoricity,2.5000000000000000
光,Xが滲む,novelty,2.5000000000000000
空気,Xに浮く,novelty,2.9000000000000000
労働,Xに浸る,metaphoricity,2.9000000000000000
睡眠,Xが溜まる,comprehensibility,1.1000000000000000
意図,Xが溜まる,metaphoricity,1.1000000000000000
希望,Xに漬かる,comprehensibility,1.4000000000000000
悲しみ,Xがほとばしる,metaphoricity,2.4000000000000000
泥,Xですすぐ,novelty,2.2000000000000000
情熱,Xがしみる,metaphoricity,2.0000000000000000
悲しみ,Xを撒く,comprehensibility,0.40000000000000000000
愛,Xが流れる,comprehensibility,1.00000000000000000000
喜び,Xに浮く,metaphoricity,2.2000000000000000
声,Xがこぼれる,novelty,1.3000000000000000
睡眠,Xが渦巻く,comprehensibility,0.30000000000000000000
油,Xを垂らす,metaphoricity,0.90000000000000000000
怒り,Xが流れ出る,comprehensibility,2.4000000000000000
不安,Xが満ちる,novelty,2.3000000000000000
気持ち,Xに浮く,novelty,3.0000000000000000
意図,Xが渦巻く,metaphoricity,2.1000000000000000
快楽,Xが溢れる,comprehensibility,3.2000000000000000
時間,Xを飲む,metaphoricity,2.2000000000000000
嫉妬,Xをかける,comprehensibility,0.70000000000000000000
ネコ,Xを啜る,metaphoricity,1.5000000000000000
情熱,Xを撒く,metaphoricity,2.4000000000000000
音,Xに溺れる,novelty,2.4000000000000000
光,Xが滴る,comprehensibility,2.0000000000000000
情報,Xが溜まる,comprehensibility,2.9000000000000000
羞恥心,Xが溢れる,comprehensibility,3.0000000000000000
勇気,Xを注ぐ,novelty,2.3000000000000000
労働,Xがこぼれる,novelty,3.6000000000000000
岩,Xに浮く,comprehensibility,0.70000000000000000000
恐怖,Xが滲む,comprehensibility,2.7000000000000000
ケーキ,Xが滴る,comprehensibility,0.60000000000000000000
安心,Xが濁る,metaphoricity,2.9000000000000000
嫉妬,Xに沈む,comprehensibility,1.8000000000000000
感情,Xが溢れる,novelty,0.80000000000000000000
不満,Xがこぼれる,comprehensibility,3.4000000000000000
嫉妬,Xが淀む,comprehensibility,0.90000000000000000000
怒り,Xを垂らす,novelty,3.8000000000000000
楽しさ,Xが湧く,comprehensibility,2.9000000000000000
金銭,Xが渦巻く,comprehensibility,1.9000000000000000
時間,Xが流れる,novelty,0.10000000000000000000
水,Xが滲む,metaphoricity,0.40000000000000000000
絶望,Xを撒き散らす,novelty,2.9000000000000000
労働,Xが漏れる,comprehensibility,0.60000000000000000000
楽しさ,Xが溢れる,novelty,2.0000000000000000
油,Xを汲み取る,novelty,1.6000000000000000
嫉妬,Xが濁る,metaphoricity,2.0000000000000000
勇気,Xを飲む,novelty,3.0000000000000000
ネコ,Xが澄む,metaphoricity,1.2000000000000000
ネコ,Xに漬かる,novelty,3.7000000000000000
感情,Xが湧く,comprehensibility,3.5000000000000000
時間,Xを注ぐ,metaphoricity,2.8000000000000000
不安,Xがしみる,novelty,3.1000000000000000
安心,Xに沈む,comprehensibility,1.3000000000000000
岩,Xを撒く,metaphoricity,1.6000000000000000
恐怖,Xに溺れる,novelty,2.1000000000000000
金銭,Xを浴びせる,comprehensibility,2.1000000000000000
声,Xが漏れる,comprehensibility,3.7000000000000000
安心,Xが淀む,comprehensibility,1.5000000000000000
羞恥心,Xが湧く,novelty,2.4000000000000000
不満,Xが沸騰する,metaphoricity,2.4000000000000000
勇気,Xが流れる,metaphoricity,2.5000000000000000
喜び,Xを撒く,comprehensibility,1.9000000000000000
睡眠,Xを浴びせる,comprehensibility,0.70000000000000000000
音,Xが滲む,comprehensibility,2.2000000000000000
不満,Xが漏れる,novelty,0.30000000000000000000
快楽,Xが湧く,novelty,2.6000000000000000
悲しみ,Xに浮く,metaphoricity,2.5000000000000000
意図,Xを浴びせる,metaphoricity,1.6000000000000000
安心,Xをかける,comprehensibility,0.90000000000000000000
怒り,Xを汲み取る,metaphoricity,1.8000000000000000
アリ,Xに浸る,comprehensibility,0.40000000000000000000
情熱,Xに浮く,comprehensibility,0.90000000000000000000
空気,Xがほとばしる,novelty,3.8000000000000000
絶望,Xを啜る,novelty,3.5000000000000000
情報,Xを浴びせる,comprehensibility,2.8000000000000000
言葉,Xですすぐ,comprehensibility,0.40000000000000000000
羞恥心,Xに沈む,novelty,3.1000000000000000
快楽,Xに沈む,novelty,2.5000000000000000
喜び,Xがしみる,comprehensibility,3.0000000000000000
感情,Xをかける,comprehensibility,1.5000000000000000
喜び,Xがほとばしる,metaphoricity,2.4000000000000000
羞恥心,Xに浸す,metaphoricity,2.0000000000000000
愛,Xを垂らす,novelty,3.7000000000000000
羞恥心,Xが淀む,novelty,3.3000000000000000
快楽,Xに浸す,metaphoricity,2.3000000000000000
時間,Xが流れ出る,novelty,2.9000000000000000
快楽,Xが淀む,novelty,3.7000000000000000
気持ち,Xがほとばしる,novelty,1.6000000000000000
音,Xが滴る,novelty,2.9000000000000000
光,Xに溺れる,comprehensibility,1.7000000000000000
理解,Xがこぼれる,comprehensibility,1.2000000000000000
ケーキ,Xに溺れる,comprehensibility,1.9000000000000000
悲しみ,Xが満ちる,comprehensibility,2.9000000000000000
愛,Xが流れ出る,comprehensibility,2.1000000000000000
怒り,Xが流れる,comprehensibility,1.4000000000000000
ネコ,Xを撒き散らす,metaphoricity,2.1000000000000000
岩,Xがしみる,metaphoricity,2.7000000000000000
安心,Xが湧く,comprehensibility,2.2000000000000000
時間,Xを垂らす,comprehensibility,0.20000000000000000000
感情,Xに沈む,comprehensibility,2.1000000000000000
不安,Xを撒く,novelty,2.0000000000000000
勇気,Xを汲み取る,comprehensibility,2.0000000000000000
砂,Xが沸騰する,metaphoricity,2.3000000000000000
快楽,Xをかける,novelty,3.7000000000000000
憎悪,Xに漬かる,comprehensibility,2.1000000000000000
油,Xを飲む,comprehensibility,2.5000000000000000
岩,Xがほとばしる,comprehensibility,1.00000000000000000000
嫉妬,Xが溢れる,novelty,0.60000000000000000000
楽しさ,Xが濁る,metaphoricity,2.8000000000000000
羞恥心,Xをかける,novelty,3.7000000000000000
情熱,Xが満ちる,metaphoricity,2.3000000000000000
感情,Xが淀む,comprehensibility,3.0000000000000000
砂,Xが漏れる,novelty,1.2000000000000000
声,Xが滲む,comprehensibility,2.0000000000000000
におい,Xを注ぐ,metaphoricity,2.5000000000000000
嫉妬,Xを撒き散らす,comprehensibility,2.6000000000000000
絶望,Xに浸す,metaphoricity,2.5000000000000000
意図,Xが満ちる,novelty,2.7000000000000000
言葉,Xを汲み取る,comprehensibility,3.9000000000000000
不安,Xが渦巻く,metaphoricity,1.8000000000000000
絶望,Xが淀む,novelty,3.7000000000000000
