noun,verb,metric,mean
iwa (rock),X ga simiru (X soaks into Y),metaphoricity,2.7000000000000000
ansin (relief),X ga waku (X gushes out),comprehensibility,2.2000000000000000
jikan (time),X wo tarasu (Y drops X),comprehensibility,0.20000000000000000000
kanjou (emotion),X ni sizumu (Y sinks into X),comprehensibility,2.1000000000000000
huan (anxiety),X wo maku (Y scatters X),novelty,2.0000000000000000
yuuki (bravery),X wo kumitoru (Y scoops up X),comprehensibility,2.0000000000000000
suna (sand),X ga huttou-suru (X boils),metaphoricity,2.3000000000000000
kairaku (pleasure),X wo kakeru (Y sprays X),novelty,3.7000000000000000
zouo (hatred),X ni tukaru (Y gets submerged in X),comprehensibility,2.1000000000000000
abura (oil),X wo nomu (Y drinks X),comprehensibility,2.5000000000000000
iwa (rock),X ga hotobasiru (X spurts),comprehensibility,1.00000000000000000000
sitto (envy),X ga ahureru (X overflows),novelty,0.60000000000000000000
tanosisa (enjoyment),X ga nigoru (X gets cloudy),metaphoricity,2.8000000000000000
syutisin (shame),X wo kakeru (Y sprays X),novelty,3.7000000000000000
jounetu (passion),X ga mitiru (X fills Y),metaphoricity,2.3000000000000000
kanjou (emotion),X ga yodomu (X gets stagnant),comprehensibility,3.0000000000000000
suna (sand),X ga moreru (X leaks),novelty,1.2000000000000000
koe (voice),X ga nizimu (X oozes),comprehensibility,2.0000000000000000
nioi (smell),X wo sosogu (Y pours X),metaphoricity,2.5000000000000000
sitto (envy),X wo makitirasu (Y sprinkles X),comprehensibility,2.6000000000000000
zetubou (despair),X ni hitasu (Y dips Z in X),metaphoricity,2.5000000000000000
ito (intention),X ga mitiru (X fills Y),novelty,2.7000000000000000
kotoba (word),X wo kumitoru (Y scoops up X),comprehensibility,3.9000000000000000
huan (anxiety),X ga uzumaku (X whirls),metaphoricity,1.8000000000000000
zetubou (despair),X ga yodomu (X gets stagnant),novelty,3.7000000000000000
yorokobi (delight),X wo siboridasu (Y squeezes X),comprehensibility,1.8000000000000000
tanosisa (enjoyment),X ga sumu (X gets clear),comprehensibility,1.4000000000000000
suna (sand),X ga sitataru (X drips),comprehensibility,1.6000000000000000
kairaku (pleasure),X wo susuru (Y sips X),novelty,2.9000000000000000
iwa (rock),X ga tamaru (X gets collected),novelty,2.7000000000000000
zouo (hatred),X ga nigoru (X gets cloudy),novelty,3.8000000000000000
syutisin (shame),X wo susuru (Y sips X),novelty,3.1000000000000000
roudou (labor),X ga nizimu (X oozes),comprehensibility,1.6000000000000000
zetubou (despair),X ni sizumu (Y sinks into X),novelty,2.0000000000000000
kuuki (air),X ga uzumaku (X whirls),comprehensibility,3.2000000000000000
kyouhu (fear),X ga koboreru (X spills out),novelty,3.5000000000000000
zetubou (despair),X wo kakeru (Y sprays X),novelty,3.4000000000000000
kibou (hope),X ni hitasu (Y dips Z in X),comprehensibility,0.30000000000000000000
jouhou (information),X ni uku (Y floats on X),novelty,3.3000000000000000
kanjou (emotion),X wo susuru (Y sips X),comprehensibility,0.70000000000000000000
oto (sound),X ga moreru (X leaks),comprehensibility,4.0000000000000000
human (complaint),X ga nizimu (X oozes),novelty,1.00000000000000000000
iwa (rock),X wo siboridasu (Y squeezes X),metaphoricity,2.2000000000000000
doro (mud),X wo tarasu (Y drops X),metaphoricity,1.00000000000000000000
yuuki (bravery),X de susugu (Y rinses Z with X),comprehensibility,0.50000000000000000000
kimoti (feeling),X ga tamaru (X gets collected),comprehensibility,2.5000000000000000
kimoti (feeling),X ga uzumaku (X whirls),comprehensibility,2.4000000000000000
human (complaint),X ga sitataru (X drips),comprehensibility,1.00000000000000000000
suimin (sleep),X ni uku (Y floats on X),novelty,4.0000000000000000
kyouhu (fear),X ni hitaru (Y soaks in X),metaphoricity,2.2000000000000000
abura (oil),X de susugu (Y rinses Z with X),novelty,2.9000000000000000
nioi (smell),X ga nagarederu (X flows out),novelty,1.6000000000000000
ansin (relief),X wo susuru (Y sips X),comprehensibility,0.50000000000000000000
kotoba (word),X ga nagareru (X flows),metaphoricity,2.4000000000000000
huan (anxiety),X wo siboridasu (Y squeezes X),novelty,3.4000000000000000
keeki (cake),X ga koboreru (X spills out),comprehensibility,2.7000000000000000
mizu (water),X ni hitaru (Y soaks in X),comprehensibility,3.3000000000000000
kuuki (air),X ga tamaru (X gets collected),comprehensibility,3.5000000000000000
jounetu (passion),X wo abiseru (Y showers X),novelty,2.4000000000000000
doro (mud),X wo sosogu (Y pours X),comprehensibility,2.0000000000000000
zouo (hatred),X ga ahureru (X overflows),metaphoricity,2.5000000000000000
neko (cat),X ga nigoru (X gets cloudy),comprehensibility,0.10000000000000000000
nioi (smell),X wo tarasu (Y drops X),comprehensibility,0.90000000000000000000
sitto (envy),X ga sumu (X gets clear),comprehensibility,0.70000000000000000000
suna (sand),X ga nizimu (X oozes),novelty,3.4000000000000000
hikari (light),X ga koboreru (X spills out),comprehensibility,3.3000000000000000
rikai (understanding),X ni oboreru (Y almost drowns in X),comprehensibility,1.3000000000000000
roudou (labor),X ga sitataru (X drips),novelty,4.0000000000000000
iwa (rock),X ga uzumaku (X whirls),novelty,3.4000000000000000
huan (anxiety),X ga tamaru (X gets collected),metaphoricity,1.6000000000000000
kinsen (money),X ni uku (Y floats on X),novelty,3.6000000000000000
koe (voice),X ga sitataru (X drips),novelty,3.3000000000000000
zetubou (despair),X ga waku (X gushes out),novelty,3.1000000000000000
tanosisa (enjoyment),X wo makitirasu (Y sprinkles X),comprehensibility,1.6000000000000000
ikari (anger),X de susugu (Y rinses Z with X),metaphoricity,2.1000000000000000
kotoba (word),X wo nomu (Y drinks X),novelty,0.60000000000000000000
ansin (relief),X ga sumu (X gets clear),comprehensibility,0.40000000000000000000
oto (sound),X ni hitaru (Y soaks in X),metaphoricity,2.1000000000000000
zetubou (despair),X ga ahureru (X overflows),comprehensibility,3.5000000000000000
keeki (cake),X ga huttou-suru (X boils),metaphoricity,1.4000000000000000
doro (mud),X wo nomu (Y drinks X),comprehensibility,3.2000000000000000
neko (cat),X ni sizumu (Y sinks into X),metaphoricity,1.6000000000000000
keeki (cake),X ga moreru (X leaks),novelty,3.2000000000000000
kanjou (emotion),X wo makitirasu (Y sprinkles X),comprehensibility,3.4000000000000000
iwa (rock),X wo abiseru (Y showers X),novelty,3.5000000000000000
suna (sand),X ni oboreru (Y almost drowns in X),comprehensibility,2.5000000000000000
neko (cat),X ga yodomu (X gets stagnant),metaphoricity,1.8000000000000000
rikai (understanding),X ga nizimu (X oozes),novelty,3.2000000000000000
neko (cat),X ni hitasu (Y dips Z in X),novelty,3.8000000000000000
ari (ant),X ga nizimu (X oozes),metaphoricity,1.9000000000000000
kibou (hope),X ga ahureru (X overflows),metaphoricity,1.4000000000000000
kimoti (feeling),X wo abiseru (Y showers X),comprehensibility,1.8000000000000000
syutisin (shame),X wo makitirasu (Y sprinkles X),novelty,3.6000000000000000
kotoba (word),X wo sosogu (Y pours X),novelty,2.6000000000000000
kairaku (pleasure),X wo makitirasu (Y sprinkles X),novelty,3.1000000000000000
ito (intention),X wo maku (Y scatters X),novelty,3.6000000000000000
neko (cat),X wo kakeru (Y sprays X),metaphoricity,2.1000000000000000
sitto (envy),X wo susuru (Y sips X),comprehensibility,0.20000000000000000000
hikari (light),X ga moreru (X leaks),novelty,0.80000000000000000000
hikari (light),X ga huttou-suru (X boils),metaphoricity,3.1000000000000000
jouhou (information),X ga hotobasiru (X spurts),novelty,2.4000000000000000
jounetu (passion),X ga uzumaku (X whirls),novelty,2.3000000000000000
kairaku (pleasure),X ga sumu (X gets clear),novelty,3.6000000000000000
human (complaint),X ni oboreru (Y almost drowns in X),comprehensibility,1.00000000000000000000
tanosisa (enjoyment),X wo susuru (Y sips X),comprehensibility,0.80000000000000000000
kuuki (air),X wo abiseru (Y showers X),comprehensibility,1.9000000000000000
kairaku (pleasure),X ni tukaru (Y gets submerged in X),metaphoricity,2.2000000000000000
jounetu (passion),X ga tamaru (X gets collected),novelty,3.1000000000000000
syutisin (shame),X ni tukaru (Y gets submerged in X),metaphoricity,2.5000000000000000
ito (intention),X ga simiru (X soaks into Y),novelty,2.9000000000000000
syutisin (shame),X ga sumu (X gets clear),novelty,3.5000000000000000
suimin (sleep),X ga hotobasiru (X spurts),novelty,3.7000000000000000
ai (love),X de susugu (Y rinses Z with X),metaphoricity,3.1000000000000000
kibou (hope),X ga nigoru (X gets cloudy),novelty,3.0000000000000000
nioi (smell),X wo nomu (Y drinks X),metaphoricity,2.5000000000000000
kanjou (emotion),X ga sumu (X gets clear),comprehensibility,2.5000000000000000
jounetu (passion),X wo siboridasu (Y squeezes X),metaphoricity,2.5000000000000000
kinsen (money),X ga hotobasiru (X spurts),novelty,3.7000000000000000
mizu (water),X ga moreru (X leaks),metaphoricity,0.70000000000000000000
zouo (hatred),X ni hitasu (Y dips Z in X),comprehensibility,1.2000000000000000
roudou (labor),X ni oboreru (Y almost drowns in X),novelty,2.4000000000000000
mizu (water),X ga huttou-suru (X boils),novelty,0.00000000000000000000
ansin (relief),X wo makitirasu (Y sprinkles X),comprehensibility,1.00000000000000000000
huan (anxiety),X wo abiseru (Y showers X),metaphoricity,2.4000000000000000
oto (sound),X ga koboreru (X spills out),novelty,1.9000000000000000
rikai (understanding),X ga sitataru (X drips),comprehensibility,0.70000000000000000000
neko (cat),X ga waku (X gushes out),metaphoricity,2.4000000000000000
nioi (smell),X ga nagareru (X flows),novelty,2.2000000000000000
koe (voice),X ni oboreru (Y almost drowns in X),novelty,2.4000000000000000
doro (mud),X wo kumitoru (Y scoops up X),novelty,1.1000000000000000
kotoba (word),X ga nagarederu (X flows out),metaphoricity,2.4000000000000000
kanasimi (sorrow),X wo siboridasu (Y squeezes X),comprehensibility,2.3000000000000000
kyouhu (fear),X ga moreru (X leaks),comprehensibility,2.3000000000000000
syutisin (shame),X ga huttou-suru (X boils),novelty,3.4000000000000000
human (complaint),X ga waku (X gushes out),metaphoricity,2.2000000000000000
kairaku (pleasure),X ga moreru (X leaks),metaphoricity,1.7000000000000000
ikari (anger),X ga hotobasiru (X spurts),metaphoricity,1.3000000000000000
tanosisa (enjoyment),X ga koboreru (X spills out),metaphoricity,2.6000000000000000
suna (sand),X wo kakeru (Y sprays X),metaphoricity,1.5000000000000000
kairaku (pleasure),X ga huttou-suru (X boils),novelty,2.9000000000000000
kuuki (air),X wo kumitoru (Y scoops up X),novelty,3.1000000000000000
syutisin (shame),X ga moreru (X leaks),metaphoricity,2.7000000000000000
sitto (envy),X ni hitaru (Y soaks in X),novelty,3.2000000000000000
ikari (anger),X ga simiru (X soaks into Y),comprehensibility,1.2000000000000000
iwa (rock),X ga nagareru (X flows),metaphoricity,1.2000000000000000
kimoti (feeling),X wo nomu (Y drinks X),comprehensibility,3.2000000000000000
kibou (hope),X ga sitataru (X drips),novelty,3.5000000000000000
hikari (light),X wo makitirasu (Y sprinkles X),metaphoricity,2.9000000000000000
rikai (understanding),X ga nigoru (X gets cloudy),comprehensibility,0.70000000000000000000
mizu (water),X ni tukaru (Y gets submerged in X),metaphoricity,0.60000000000000000000
kotoba (word),X ga uzumaku (X whirls),novelty,2.3000000000000000
keeki (cake),X wo makitirasu (Y sprinkles X),metaphoricity,0.60000000000000000000
mizu (water),X ga sumu (X gets clear),novelty,0.60000000000000000000
suna (sand),X ni hitasu (Y dips Z in X),novelty,3.3000000000000000
suna (sand),X ga yodomu (X gets stagnant),metaphoricity,2.0000000000000000
neko (cat),X ni oboreru (Y almost drowns in X),comprehensibility,2.5000000000000000
kanjou (emotion),X ga huttou-suru (X boils),comprehensibility,2.9000000000000000
iwa (rock),X wo nomu (Y drinks X),novelty,3.9000000000000000
abura (oil),X ga hotobasiru (X spurts),novelty,2.4000000000000000
suna (sand),X ni sizumu (Y sinks into X),metaphoricity,1.1000000000000000
kyouhu (fear),X ni tukaru (Y gets submerged in X),comprehensibility,2.1000000000000000
doro (mud),X wo abiseru (Y showers X),comprehensibility,3.0000000000000000
yuuki (bravery),X wo maku (Y scatters X),metaphoricity,2.1000000000000000
yorokobi (delight),X ga nagareru (X flows),comprehensibility,0.80000000000000000000
ai (love),X ni uku (Y floats on X),metaphoricity,3.1000000000000000
jounetu (passion),X wo sosogu (Y pours X),novelty,0.00000000000000000000
iwa (rock),X wo kumitoru (Y scoops up X),comprehensibility,0.30000000000000000000
yuuki (bravery),X ga hotobasiru (X spurts),comprehensibility,3.1000000000000000
koe (voice),X ni hitasu (Y dips Z in X),comprehensibility,0.90000000000000000000
kanasimi (sorrow),X wo tarasu (Y drops X),novelty,3.7000000000000000
ansin (relief),X ga huttou-suru (X boils),comprehensibility,0.60000000000000000000
jikan (time),X ga mitiru (X fills Y),novelty,1.8000000000000000
zetubou (despair),X ga nizimu (X oozes),metaphoricity,1.7000000000000000
keeki (cake),X ni tukaru (Y gets submerged in X),novelty,3.7000000000000000
keeki (cake),X ga sumu (X gets clear),metaphoricity,1.3000000000000000
mizu (water),X wo makitirasu (Y sprinkles X),novelty,0.50000000000000000000
ari (ant),X ga ahureru (X overflows),comprehensibility,1.6000000000000000
huan (anxiety),X wo nomu (Y drinks X),metaphoricity,2.3000000000000000
suna (sand),X ga waku (X gushes out),metaphoricity,1.9000000000000000
yuuki (bravery),X ga simiru (X soaks into Y),metaphoricity,1.9000000000000000
kotoba (word),X ga tamaru (X gets collected),novelty,3.0000000000000000
roudou (labor),X ni hitasu (Y dips Z in X),comprehensibility,0.60000000000000000000
zouo (hatred),X ni oboreru (Y almost drowns in X),novelty,2.3000000000000000
human (complaint),X wo kakeru (Y sprays X),metaphoricity,1.6000000000000000
human (complaint),X ni sizumu (Y sinks into X),metaphoricity,2.4000000000000000
nioi (smell),X wo abiseru (Y showers X),metaphoricity,1.7000000000000000
tanosisa (enjoyment),X ni hitaru (Y soaks in X),novelty,1.00000000000000000000
yorokobi (delight),X wo kumitoru (Y scoops up X),metaphoricity,1.4000000000000000
kimoti (feeling),X wo kumitoru (Y scoops up X),novelty,0.10000000000000000000
kibou (hope),X ga nizimu (X oozes),comprehensibility,2.5000000000000000
jounetu (passion),X ga nagarederu (X flows out),metaphoricity,1.8000000000000000
hikari (light),X ni tukaru (Y gets submerged in X),novelty,3.0000000000000000
human (complaint),X ga yodomu (X gets stagnant),metaphoricity,1.9000000000000000
hikari (light),X ga sumu (X gets clear),metaphoricity,2.6000000000000000
kanasimi (sorrow),X ga nagarederu (X flows out),comprehensibility,2.7000000000000000
ai (love),X ga mitiru (X fills Y),comprehensibility,3.4000000000000000
human (complaint),X ni hitasu (Y dips Z in X),novelty,3.0000000000000000
kotoba (word),X wo siboridasu (Y squeezes X),metaphoricity,2.1000000000000000
huan (anxiety),X ga nagareru (X flows),novelty,2.9000000000000000
ikari (anger),X wo maku (Y scatters X),comprehensibility,1.2000000000000000
sitto (envy),X ga koboreru (X spills out),metaphoricity,2.0000000000000000
kuuki (air),X wo nomu (Y drinks X),comprehensibility,1.4000000000000000
nioi (smell),X ga uzumaku (X whirls),metaphoricity,1.6000000000000000
human (complaint),X ga nigoru (X gets cloudy),comprehensibility,1.4000000000000000
huan (anxiety),X wo sosogu (Y pours X),metaphoricity,2.1000000000000000
jikan (time),X ga simiru (X soaks into Y),novelty,3.5000000000000000
kanasimi (sorrow),X wo kumitoru (Y scoops up X),metaphoricity,1.2000000000000000
ikari (anger),X ni uku (Y floats on X),metaphoricity,2.4000000000000000
jounetu (passion),X wo kumitoru (Y scoops up X),comprehensibility,2.9000000000000000
kanjou (emotion),X ni hitaru (Y soaks in X),novelty,0.70000000000000000000
yuuki (bravery),X ga mitiru (X fills Y),metaphoricity,2.4000000000000000
ansin (relief),X ga koboreru (X spills out),metaphoricity,2.3000000000000000
kibou (hope),X ni oboreru (Y almost drowns in X),novelty,3.4000000000000000
kinsen (money),X de susugu (Y rinses Z with X),novelty,3.7000000000000000
yorokobi (delight),X ga nagarederu (X flows out),comprehensibility,2.7000000000000000
keeki (cake),X wo susuru (Y sips X),metaphoricity,0.60000000000000000000
hikari (light),X wo susuru (Y sips X),metaphoricity,2.4000000000000000
kimoti (feeling),X wo tarasu (Y drops X),metaphoricity,1.6000000000000000
doro (mud),X ga tamaru (X gets collected),comprehensibility,3.8000000000000000
roudou (labor),X ga nigoru (X gets cloudy),novelty,3.1000000000000000
abura (oil),X ni uku (Y floats on X),novelty,0.90000000000000000000
kuuki (air),X wo sosogu (Y pours X),comprehensibility,1.2000000000000000
ai (love),X ga hotobasiru (X spurts),metaphoricity,2.9000000000000000
